tweet_id,text,expert1,expert2,expert3
82185070_2018-06-04T21:38:14.000Z,Imagine being so opposed to a loving couple getting married that you go all the way to the Supreme Court to not make them a cake. It's just crazy.,-1,-1,-1
2217037688_2020-07-09T12:51:49.000Z,I hope the Supreme Court does the right thing and release his financials ! Fingers crossed.  💙,1,0,0
912979125651959808_2018-06-04T15:08:29.000Z,"Wondering if that same sex couple would have gone all the way to the Supreme Court to protest a Muslim baker who refused to bake a same sex wedding cake on the same grounds. Somehow I doubt it, and a Muslim baker would rather see them dead  to even ask.",-1,-1,-1
1099499273270583297_2020-07-19T20:58:26.000Z,If I was a Supreme Court justice I promise everybody goin home,0,0,0
69770888_2018-06-04T15:21:15.000Z,"Wow, the Supreme Court is homophobic af 😡😡😡",-1,-1,-1
1472427643_2018-06-05T00:03:56.000Z,#Blessed wasn’t on Twitter all day. Missed all the SCOTUS hot takes 🙏🏽,1,1,1
82257426_2018-06-04T14:36:41.000Z,7-2 Supreme Court rules for baker who refused to bake cake. #tcot @realDonaldTrump,1,0,0
470476269_2020-07-10T04:17:26.000Z,"Question for those of you celebrating the Supreme Court rulings: Does the district attorney of NY actually have the tax returns? Or, as Kavanaugh said, will this simply open up another avenue for appeals?",0,0,0
1613222576_2020-07-16T04:00:15.000Z,"It is now midnight in Terre Haute, 5 hours past the scheduled execution of #WesleyIraPurkey. #SCOTUS still has both of the appeals and a ruling could come at any time. BOP staff wrangled up some more snacks and caffeine for the press room. @840WHAS",0,0,0
381328598_2018-06-05T04:44:58.000Z,"Today's SCOTUS decision makes me sad. If your religion teaches you to hate gay people, you're doing religion wrong.",-1,-1,-1
972243180_2020-07-14T22:08:42.000Z,"RBG ain’t making another 4 years on the bench. This election is in part, her seat on the Supreme Court and the fate of future progressive policies",-1,0,0
14993209_2018-06-04T17:06:11.000Z,"We have a President insisting on his right to pardon himself, a Supreme Court that is letting religious beliefs cover for discrimination, and a Congress that wants to make poor single moms without childcare work to feed their kids. Had enough yet?",-1,-1,-1
284760236_2018-06-08T11:41:08.000Z,"#morningjoe hey #maga ladies 53 years after Supreme Court’s ruling in #GriswoldvCT, access to birth control is under attack from Republicans. All women have a right to quality, affordable reproductive health care, and Dems won’t stop fighting for u. GOP wants 2 control u !",-1,-1,-1
39363233_2018-06-04T17:13:51.000Z,I guess if you don’t want to make a cake for somebody then you don’t have to. I’m just glad we know whose bakery to avoid. #loveislove #SCOTUS,-1,-1,-1
288638696_2018-06-04T15:11:52.000Z,#SCOTUS just gave everyone the right to refuse service to anyone in a MAGA hat ! #TwoWayStreet,-1,-1,-1
16315743_2018-06-05T12:46:31.000Z,"Sen. Ryan Paul says prosecuting attorneys have too much power, that whether the President can pardon himself is an unknown... The SCOTUS ruled in Nixon vs The People that the President has no such power! Nixon resigned three days later!

Republicans have selected memories!",-1,-1,-1
409271624_2018-06-04T15:00:20.000Z,Yea that’s a bad decision this morning by scotus,-1,-1,-1
339219640_2018-06-04T19:22:20.000Z,Religion that is free to hate is not religion at all. #cakefail #SCOTUS,-1,-1,-1
61349804_2018-06-04T16:19:26.000Z,"Today's #SCOTUS decision in #MasterpieceCakeshop put me in the mood for #awesomegayweddingcakes. Tweet me some gorgeous pics, people! Can't wait to RT them! #PrideMonth",1,1,1
972862322111901696_2020-07-09T23:42:27.000Z,"Now some GOP governors want to speak up. Smh, now that almost 133,000+ Americans are dead from COVID. But when the orange dictator said for y’all to open, all the GOP governors followed him like an imbecile. Now that he lost a case with SCOTUS... now it’s a flip? 😂 🤦🏼‍♂️",-1,-1,-1
17018594_2020-07-09T16:11:07.000Z,SCOTUS! Score one for democracy. #NovemberIsComing,1,1,1
1210677194617491456_2020-07-09T01:58:30.000Z,"IF THE AFFORDABLE CARE IS TAKEN  A WAY BY THE SUPREME COURT WE HAVE NO COVERAGE  FOR PRE CONDITIINS ,YOUR PARENTS ON ARR ,UNITED  HEALTH WITH IS D WILL NEED YOU  TO GO GET INSURANCE FOR THEN.THERE CHILDREN, AND 90 MILLION AMERICANS WILL NOT HAVE INSURANCE .",-1,-1,-1
27242914_2020-07-09T14:39:27.000Z,That's like the 1/100th SCOTUS decision to go against him this year!,-1,0,0
459876432_2018-06-04T14:21:13.000Z,"CNN:  Bakeries can discriminate against LGBT couples. - Supreme Court.   

What’s next?  Landlords against unmarried couples?  Employers against Latinos?",-1,-1,-1
533641860_2020-07-14T13:26:58.000Z,"Another Pres Trump pledge is kept, the return of capital punishment. The United States Supreme Court in a 5-4 vote overruled a lower courts order to delay all four executions scheduled for July and August. Californians @SenKamalaHarris and @XavierBecerra are likely very upset!",1,0,0
851491630422949888_2018-06-05T03:23:25.000Z,Today’s SCOTUS decision changes nothing in SLC. We’ve always been respectful of faith. We’ve also been a leader for inclusion of LGBTQ Utahns. We will continue to enforce protections against non-discrimination while also respecting religious freedom. #slc #gayslc #lgbtq #lovewins,1,1,1
995328311713714176_2018-06-04T16:14:14.000Z,"When we base everything on a supreme court decision we run the danger of loosing our identities, these are not quantifiable in terms of religion or the law",-1,-1,-1
36753604_2020-07-10T01:37:51.000Z,"Thank you SUPREME COURT!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
 @CNN @MSNBC @WASHINGTONPOST @NYTIMES @WSJ @AARP",1,1,1
1278734179384152064_2020-07-09T22:33:47.000Z,Congress needs Trump's prior tax returns to make legislative decisions.The President is signaled out and they are all attacking the office of the President. He is a Target and this decision is criminal. Supreme Court in high end cases always favors Socialist Democrats. Obamacare?,-1,-1,-1
16155472_2020-07-17T22:53:34.000Z,Come on people. You did not swallow the woof tickets about Merrick Garland. McConnell already said he would fill any #SCOTUS opening. Federalist Society likely already has a name.,-1,-1,-1
22958913_2020-07-10T02:10:24.000Z,"Hannity didn’t take a breath in the first 10 minutes of bashing Biden ....
No mention of US Pandemic growing so beyond the rest of world n SCOTUS ruling",-1,-1,-1
35210948_2018-06-04T15:11:52.000Z,I 💙 #RBG and Sotomayor! #SCOTUS,1,1,1
72945247_2018-06-06T10:16:24.000Z,"The media spin of Jack Phillips Supreme Court ruling is nauseating. Christian cake guy, who for conscience sake, graciously defers customers to a competitor is made to look intolerant while Hamas, Iran and PLO are celebrated for promoting genocide. PTL for sound court decision.",-1,-1,-1
826245522545635332_2020-07-09T23:48:59.000Z,"The Supreme Court's decision on birth control is a perfect example of why insurance shouldn't be tied to employment.  Open insurance up to the free market, take away the state to state restriction to allow smaller companies the ability to compete.",-1,0,-1
21922309_2020-07-09T06:39:35.000Z,"The way 2020 is going, I'm really fearing the #SCOTUS ruling tomorrow morning",-1,-1,-1
211016708_2020-07-09T14:15:34.000Z,"BREAKING: Supreme Court rules Manhattan district attorney can obtain Trump’s tax returns, per @AP. @KOLDNews",0,0,0
243926330_2020-07-09T16:57:02.000Z,Watched the news that Brett Kavanaugh joined the SCOTUS majority today from Rehoboth Beach. Irony is alive and well. #ILikeBeer,0,0,1
20094409_2020-07-09T14:30:11.000Z,"#SCOTUS essentially punts on Mazars. While congressional subpoenas “may” be enforceable, courts below did not adequately consider separation of powers concerns. Back to the lower court for further consideration. 

I say hogwash. The subpoena was to a private entity.",-1,-1,-1
131198173_2018-06-04T19:52:46.000Z,"Ok so this is easy. Masterpiece Cakeshop is the name of the place the Supreme Court upheld can refuse to serve cake for a gay wedding. So if you ever are in CO and want cake and love equality and other humans unconditionally (you know, like Jesus would) NEVER go to this place!",-1,-1,-1
229926841_2020-07-17T14:27:59.000Z,"If a person really didn’t have anything to hide, they wouldn’t keep refusing to cough up their tax returns when the fucking supreme court asked them to. They certainly wouldn’t keep trying to get around it.",-1,-1,-1
20094409_2020-07-09T14:32:23.000Z,"With #SCOTUS decisions simply teeing up further court proceedings, Trump once again uses the courts to delay accountability. He will run the clock past the election. Trump makes a mockery of our court system by counting on it to be too slow to be relevant.",-1,-1,-1
1166141047891746816_2020-07-10T02:40:45.000Z,Does this morning's Supreme Court decisions cause you to change your mind about voting for President Trump?,0,0,0
470476269_2020-07-09T14:39:12.000Z,Supreme Court: “we are completely unanimous in this 7-2 ruling against trump while we ensure that the rulings effects will be delayed forever”,-1,-1,0
935107884089860096_2020-07-18T21:25:35.000Z,"The reason why Mitch McConnell is the Senate Majority Leader is the same reason why restoring the Voting Rights Act has not happened yet and Merrick Garland isn’t on the Supreme Court... people didn’t vote in 2014

Don’t dishonor John Lewis and make the same mistake in 2020",-1,-1,-1
809787152947146753_2018-06-04T16:01:39.000Z,THANK YOU SUPREME COURT JUSTICES THAT FOLLOWED OUR CONSTITUTION AND NOT YOUR OWN WANTS! THANK YOU ITS TIME TO STAND WITH CONSTITUTION!,1,1,1
69460004_2018-06-05T19:56:26.000Z,"In a stunning reversal, Miss America will now be decided by 9 supreme court judges, taking into account all types of baking.",0,0,0
824656470465716225_2018-06-05T02:00:26.000Z,"We shall not discriminate on the basis of race, creed, color, ethnicity, national origin, religion, sex, sexual orientation, gender expression, age, height, weight, physical or mental ability, veteran status, military obligations, and marital status.  Supreme Court missed memo",-1,-1,-1
346297823_2018-06-04T16:48:46.000Z,"Thus Supreme Court ruling is so dangerous,  so backwards. Why are we moving back towards intolerance. This decision will open the Pandora' s box of ignorance and hate that this administration stands for. Are we to follow things made up by unknown authors? I'm sad. #SupremeCourt",-1,-1,-1
89817506_2020-07-18T15:09:29.000Z,"If you’re not into Biden, fine. 

You’re also voting for:
1. 2x Supreme Court justices (abortion/voting/LGBTQ rights on the line)
2. Head of the EPA 
(environment on the line)
3. What happens to young immigrants (DACA)
4. Head of the Treasury Dept

-via @YoonjKim 
 #IfNotBiden",0,0,-1
622704649_2020-07-09T14:39:08.000Z,"both #KAVANAUGH and  #GORSUCH agree that New York can obtain Trump's taxes.

#Trump's two handpicked justices just ruled against him. 
  
We can only assume what sour mood he is in today 
#SCOTUS #TrumpTaxes",0,-1,-1
55782718_2018-06-04T14:27:13.000Z,"#SCOTUS if I can’t be sure I will get service at a business, I want to know that before I walk in. Any business that won’t serve me, should put a sign outside saying “straights only”",-1,-1,-1
13168412_2020-07-09T12:44:22.000Z,SCOTUS dread is the worst kind of dread.,-1,-1,-1
940344632_2018-06-04T21:11:53.000Z,Thank you Supreme Court standing behind small Christian baker 🇺🇸🙏,1,1,1
2827414968_2018-06-04T15:39:13.000Z,"So with the wedding cake case and the teen who had an abortion at the border, the SCOTUS is getting pretty Handmaid's Taley.",-1,-1,-1
403072299_2018-06-04T21:37:22.000Z,Today’s Supreme Court decision is a unfortunate decision and a set back for the LGBT community. Discrimination is never ok.,-1,-1,-1
1251763045_2018-06-04T13:53:30.000Z,#SCOTUS In Azar v Garcia.. access to abortion for unaccopmpanied minor .. per curiam decision to vacate and dismiss as moot. 17-654,0,0,0
1251763045_2018-06-04T18:44:26.000Z,#SCOTUS opinion assignment watch: Roberts to write Carpenter: only December case remaining; only justice w/o majority opinion from December.,0,0,0
218765003_2020-07-09T17:46:06.000Z,"“When I'm sometimes asked when will there be enough [women on the Supreme Court] and I say, 'When there are nine,' people are shocked. But there'd been nine men, and nobody's ever raised a question about that.”

-Ruth Bader Ginsburg",0,0,-1
27113553_2018-06-04T18:12:52.000Z,The #SCOTUS ruling on the #JusticeforJane case does NOT affect the @ACLU’s ongoing efforts to ensure that young immigrant women in federal custody can get an abortion if they need one.,1,0,0
1710581491_2020-07-09T14:50:55.000Z,SCOTUS is making me happy today.,1,1,1
3282504500_2018-06-04T14:57:42.000Z,What a nice Supreme Court decision to lead off pride month. So excited to see all this legal discrimination about to happen. Want to thank two of my heroines RBG and Sotomayor for dissenting.,-1,-1,-1
189985569_2020-07-09T13:13:45.000Z,Don’t get too excited about today.  You gotta know that SCOTUS will give #IMPOTUS a pass.,-1,-1,-1
